xref,dname,gid,did,g,d
C0007131,Non-Small Cell Lung Carcinoma,6098,DOID:3908,11695,4158
C0007131,Non-Small Cell Lung Carcinoma,6236,DOID:3908,1177,4158
C0007131,Non-Small Cell Lung Carcinoma,6240,DOID:3908,10831,4158
C0007131,Non-Small Cell Lung Carcinoma,6385,DOID:3908,15990,4158
C0007131,Non-Small Cell Lung Carcinoma,63895,DOID:3908,5831,4158
C0007131,Non-Small Cell Lung Carcinoma,6472,DOID:3908,2671,4158
C0007131,Non-Small Cell Lung Carcinoma,6648,DOID:3908,6698,4158
C0007131,Non-Small Cell Lung Carcinoma,673,DOID:3908,16680,4158
C0007131,Non-Small Cell Lung Carcinoma,6774,DOID:3908,706,4158
C0007131,Non-Small Cell Lung Carcinoma,6855,DOID:3908,17109,4158
C0007131,Non-Small Cell Lung Carcinoma,7015,DOID:3908,3907,4158
C0007131,Non-Small Cell Lung Carcinoma,7039,DOID:3908,15258,4158
C0007131,Non-Small Cell Lung Carcinoma,7157,DOID:3908,11242,4158
C0007131,Non-Small Cell Lung Carcinoma,7262,DOID:3908,9532,4158
C0007131,Non-Small Cell Lung Carcinoma,7345,DOID:3908,7147,4158
C0007131,Non-Small Cell Lung Carcinoma,7422,DOID:3908,3879,4158
C0007131,Non-Small Cell Lung Carcinoma,79887,DOID:3908,7068,4158
C0007131,Non-Small Cell Lung Carcinoma,81037,DOID:3908,1582,4158
C0007131,Non-Small Cell Lung Carcinoma,817,DOID:3908,1222,4158
C0007131,Non-Small Cell Lung Carcinoma,8202,DOID:3908,17138,4158
C0007131,Non-Small Cell Lung Carcinoma,841,DOID:3908,16428,4158
C0007131,Non-Small Cell Lung Carcinoma,8434,DOID:3908,7611,4158
C0007131,Non-Small Cell Lung Carcinoma,847,DOID:3908,11496,4158
C0007131,Non-Small Cell Lung Carcinoma,9180,DOID:3908,10186,4158
C0007131,Non-Small Cell Lung Carcinoma,928,DOID:3908,10887,4158
C0007131,Non-Small Cell Lung Carcinoma,9470,DOID:3908,5877,4158
C0007131,Non-Small Cell Lung Carcinoma,9510,DOID:3908,6947,4158
C0007131,Non-Small Cell Lung Carcinoma,972,DOID:3908,2826,4158
C0007131,Non-Small Cell Lung Carcinoma,9817,DOID:3908,15654,4158
C0007138,"Carcinoma, Transitional Cell",1026,DOID:2671,4149,3488
C0007138,"Carcinoma, Transitional Cell",10460,DOID:2671,12458,3488
C0007138,"Carcinoma, Transitional Cell",10735,DOID:2671,9140,3488
C0007138,"Carcinoma, Transitional Cell",1387,DOID:2671,5369,3488
C0007138,"Carcinoma, Transitional Cell",1440,DOID:2671,2306,3488
C0007138,"Carcinoma, Transitional Cell",1612,DOID:2671,14355,3488
C0007138,"Carcinoma, Transitional Cell",2033,DOID:2671,3204,3488
C0007138,"Carcinoma, Transitional Cell",2100,DOID:2671,16586,3488
C0007138,"Carcinoma, Transitional Cell",2261,DOID:2671,13972,3488
C0007138,"Carcinoma, Transitional Cell",259,DOID:2671,734,3488
C0007138,"Carcinoma, Transitional Cell",26986,DOID:2671,11518,3488
C0007138,"Carcinoma, Transitional Cell",2876,DOID:2671,14364,3488
C0007138,"Carcinoma, Transitional Cell",317,DOID:2671,3015,3488
C0007138,"Carcinoma, Transitional Cell",3265,DOID:2671,2699,3488
C0007138,"Carcinoma, Transitional Cell",3274,DOID:2671,15523,3488
C0007138,"Carcinoma, Transitional Cell",3440,DOID:2671,16490,3488
C0007138,"Carcinoma, Transitional Cell",3486,DOID:2671,15724,3488
C0007138,"Carcinoma, Transitional Cell",4297,DOID:2671,1001,3488
C0007138,"Carcinoma, Transitional Cell",5328,DOID:2671,17337,3488
C0007138,"Carcinoma, Transitional Cell",5743,DOID:2671,7319,3488
C0007138,"Carcinoma, Transitional Cell",58508,DOID:2671,8991,3488
C0007138,"Carcinoma, Transitional Cell",595,DOID:2671,3596,3488
C0007138,"Carcinoma, Transitional Cell",7124,DOID:2671,17192,3488
C0007138,"Carcinoma, Transitional Cell",7157,DOID:2671,11242,3488
C0007138,"Carcinoma, Transitional Cell",7403,DOID:2671,8688,3488
C0007138,"Carcinoma, Transitional Cell",7421,DOID:2671,15195,3488
C0007138,"Carcinoma, Transitional Cell",8289,DOID:2671,15031,3488
C0007138,"Carcinoma, Transitional Cell",84181,DOID:2671,16347,3488
C0007138,"Carcinoma, Transitional Cell",8836,DOID:2671,9583,3488
C0007138,"Carcinoma, Transitional Cell",9611,DOID:2671,5488,3488
C0007138,"Carcinoma, Transitional Cell",9700,DOID:2671,10849,3488
C0026691,Mucocutaneous Lymph Node Syndrome,100529262,DOID:13378,5164,2459
C0026691,Mucocutaneous Lymph Node Syndrome,2212,DOID:13378,5759,2459
C0026691,Mucocutaneous Lymph Node Syndrome,253017,DOID:13378,6475,2459
C0026691,Mucocutaneous Lymph Node Syndrome,254827,DOID:13378,16094,2459
C0026691,Mucocutaneous Lymph Node Syndrome,3781,DOID:13378,14904,2459
C0026691,Mucocutaneous Lymph Node Syndrome,640,DOID:13378,8303,2459
C0026691,Mucocutaneous Lymph Node Syndrome,79682,DOID:13378,16924,2459
C0026691,Mucocutaneous Lymph Node Syndrome,79934,DOID:13378,16574,2459
C0026691,Mucocutaneous Lymph Node Syndrome,80271,DOID:13378,12422,2459
C0026691,Mucocutaneous Lymph Node Syndrome,8190,DOID:13378,1363,2459
C0026691,Mucocutaneous Lymph Node Syndrome,90390,DOID:13378,2829,2459
C0026691,Mucocutaneous Lymph Node Syndrome,958,DOID:13378,2034,2459
C0033687,Proteinuria,1184,DOID:576,13790,5235
C0033687,Proteinuria,1508,DOID:576,17184,5235
C0033687,Proteinuria,1514,DOID:576,8998,5235
C0033687,Proteinuria,1536,DOID:576,11718,5235
C0033687,Proteinuria,1773,DOID:576,18252,5235
C0033687,Proteinuria,1803,DOID:576,15830,5235
C0033687,Proteinuria,183,DOID:576,12090,5235
C0033687,Proteinuria,185,DOID:576,17160,5235
C0033687,Proteinuria,213,DOID:576,2077,5235
C0033687,Proteinuria,241,DOID:576,2497,5235
C0033687,Proteinuria,26762,DOID:576,4660,5235
C0033687,Proteinuria,2990,DOID:576,14723,5235
C0033687,Proteinuria,3106,DOID:576,15867,5235
C0033687,Proteinuria,3117,DOID:576,7288,5235
C0033687,Proteinuria,3123,DOID:576,16439,5235
C0033687,Proteinuria,3458,DOID:576,2530,5235
C0033687,Proteinuria,348,DOID:576,13902,5235
C0033687,Proteinuria,3557,DOID:576,16858,5235
C0033687,Proteinuria,387,DOID:576,10044,5235
C0033687,Proteinuria,3952,DOID:576,3344,5235
C0033687,Proteinuria,4010,DOID:576,13575,5235
C0033687,Proteinuria,4358,DOID:576,5952,5235
C0033687,Proteinuria,4690,DOID:576,8113,5235
C0033687,Proteinuria,4868,DOID:576,3844,5235
C0033687,Proteinuria,5058,DOID:576,818,5235
C0033687,Proteinuria,5062,DOID:576,11136,5235
C0033687,Proteinuria,5443,DOID:576,14386,5235
C0033687,Proteinuria,5465,DOID:576,14955,5235
C0033687,Proteinuria,5743,DOID:576,7319,5235
C0033687,Proteinuria,5972,DOID:576,7726,5235
C0033687,Proteinuria,6337,DOID:576,3500,5235
C0033687,Proteinuria,6647,DOID:576,6702,5235
C0033687,Proteinuria,6696,DOID:576,14849,5235
C0033687,Proteinuria,7040,DOID:576,5887,5235
C0033687,Proteinuria,7422,DOID:576,3879,5235
C0033687,Proteinuria,7827,DOID:576,6085,5235
C0033687,Proteinuria,8440,DOID:576,14484,5235
C0033687,Proteinuria,94025,DOID:576,11526,5235
C0007959,Charcot-Marie-Tooth Disease,16,DOID:10595,11006,1482
C0007959,Charcot-Marie-Tooth Disease,1639,DOID:10595,13746,1482
C0007959,Charcot-Marie-Tooth Disease,1778,DOID:10595,10280,1482
C0007959,Charcot-Marie-Tooth Disease,1785,DOID:10595,9970,1482
C0007959,Charcot-Marie-Tooth Disease,23064,DOID:10595,10640,1482
C0007959,Charcot-Marie-Tooth Disease,23095,DOID:10595,16945,1482
C0007959,Charcot-Marie-Tooth Disease,26353,DOID:10595,5476,1482
C0007959,Charcot-Marie-Tooth Disease,2705,DOID:10595,10755,1482
C0007959,Charcot-Marie-Tooth Disease,3236,DOID:10595,11562,1482
C0007959,Charcot-Marie-Tooth Disease,3300,DOID:10595,6203,1482
C0007959,Charcot-Marie-Tooth Disease,3315,DOID:10595,15553,1482
C0007959,Charcot-Marie-Tooth Disease,3508,DOID:10595,9189,1482
C0007959,Charcot-Marie-Tooth Disease,3908,DOID:10595,15912,1482
C0007959,Charcot-Marie-Tooth Disease,4000,DOID:10595,4051,1482
C0007959,Charcot-Marie-Tooth Disease,4141,DOID:10595,7016,1482
C0007959,Charcot-Marie-Tooth Disease,4359,DOID:10595,5953,1482
C0007959,Charcot-Marie-Tooth Disease,4747,DOID:10595,1039,1482
C0007959,Charcot-Marie-Tooth Disease,5376,DOID:10595,7920,1482
C0007959,Charcot-Marie-Tooth Disease,5428,DOID:10595,13785,1482
C0007959,Charcot-Marie-Tooth Disease,54332,DOID:10595,10423,1482
C0007959,Charcot-Marie-Tooth Disease,59341,DOID:10595,6922,1482
C0007959,Charcot-Marie-Tooth Disease,6305,DOID:10595,13680,1482
C0007959,Charcot-Marie-Tooth Disease,65055,DOID:10595,7939,1482
C0007959,Charcot-Marie-Tooth Disease,79628,DOID:10595,10881,1482
C0007959,Charcot-Marie-Tooth Disease,81857,DOID:10595,3162,1482
C0007959,Charcot-Marie-Tooth Disease,90678,DOID:10595,9859,1482
C0007959,Charcot-Marie-Tooth Disease,91137,DOID:10595,13449,1482
C0007959,Charcot-Marie-Tooth Disease,9639,DOID:10595,4858,1482
C0007959,Charcot-Marie-Tooth Disease,9896,DOID:10595,13265,1482
C0007959,Charcot-Marie-Tooth Disease,9927,DOID:10595,2071,1482
C0029172,Oral Submucous Fibrosis,100507436,DOID:5773,14049,5245
C0029172,Oral Submucous Fibrosis,1277,DOID:5773,16131,5245
C0029172,Oral Submucous Fibrosis,1278,DOID:5773,6182,5245
C0029172,Oral Submucous Fibrosis,1471,DOID:5773,11901,5245
C0029172,Oral Submucous Fibrosis,1493,DOID:5773,14954,5245
C0029172,Oral Submucous Fibrosis,2247,DOID:5773,6045,5245
C0029172,Oral Submucous Fibrosis,3458,DOID:5773,2530,5245
C0029172,Oral Submucous Fibrosis,4015,DOID:5773,13578,5245
C0029172,Oral Submucous Fibrosis,4312,DOID:5773,7264,5245
C0029172,Oral Submucous Fibrosis,4313,DOID:5773,7265,5245
C0029172,Oral Submucous Fibrosis,4318,DOID:5773,7270,5245
C0029172,Oral Submucous Fibrosis,5743,DOID:5773,7319,5245
C0029172,Oral Submucous Fibrosis,7040,DOID:5773,5887,5245
C0029172,Oral Submucous Fibrosis,7076,DOID:5773,14107,5245
C0029172,Oral Submucous Fibrosis,7124,DOID:5773,17192,5245
C0001430,Adenoma,1499,DOID:657,14960,5578
C0001430,Adenoma,1545,DOID:657,602,5578
C0001430,Adenoma,23512,DOID:657,9934,5578
C0001430,Adenoma,23600,DOID:657,14431,5578
C0001430,Adenoma,240,DOID:657,2211,5578
C0001430,Adenoma,2697,DOID:657,9856,5578
C0001430,Adenoma,2705,DOID:657,10755,5578
C0001430,Adenoma,324,DOID:657,13269,5578
C0001430,Adenoma,3479,DOID:657,1857,5578
C0001430,Adenoma,3762,DOID:657,17444,5578
C0001430,Adenoma,3845,DOID:657,6802,5578
C0001430,Adenoma,4552,DOID:657,7080,5578
C0001430,Adenoma,4583,DOID:657,2347,5578
C0001430,Adenoma,476,DOID:657,4694,5578
C0001430,Adenoma,4763,DOID:657,1690,5578
C0001430,Adenoma,489,DOID:657,11623,5578
C0001430,Adenoma,492,DOID:657,2666,5578
C0001430,Adenoma,54822,DOID:657,15778,5578
C0001430,Adenoma,5617,DOID:657,654,5578
C0001430,Adenoma,5757,DOID:657,9004,5578
C0001430,Adenoma,596,DOID:657,3599,5578
C0001430,Adenoma,598,DOID:657,3601,5578
C0001430,Adenoma,6414,DOID:657,2011,5578
C0001430,Adenoma,6573,DOID:657,5024,5578
C0001430,Adenoma,6948,DOID:657,8995,5578
C0001430,Adenoma,7157,DOID:657,11242,5578
C0001430,Adenoma,7253,DOID:657,17096,5578
C0001430,Adenoma,7296,DOID:657,3126,5578
C0001430,Adenoma,7428,DOID:657,8023,5578
C0001430,Adenoma,776,DOID:657,16387,5578
C0001430,Adenoma,9049,DOID:657,7862,5578
C0001430,Adenoma,9429,DOID:657,5788,5578
C0027947,Neutropenia,1437,DOID:1227,13157,2099
C0027947,Neutropenia,1440,DOID:1227,2306,2099
C0027947,Neutropenia,1806,DOID:1227,14902,2099
C0027947,Neutropenia,1991,DOID:1227,10555,2099
C0027947,Neutropenia,2213,DOID:1227,5758,2099
C0027947,Neutropenia,3440,DOID:1227,16490,2099
C0027947,Neutropenia,3553,DOID:1227,16861,2099
C0027947,Neutropenia,4524,DOID:1227,14593,2099
C0027947,Neutropenia,5243,DOID:1227,1896,2099
C0027947,Neutropenia,54658,DOID:1227,1876,2099
C0027947,Neutropenia,7172,DOID:1227,11868,2099
C0027947,Neutropenia,84522,DOID:1227,1552,2099
C0027947,Neutropenia,8797,DOID:1227,16141,2099
C0032273,Pneumoconiosis,148022,DOID:10316,12599,1381
C0032273,Pneumoconiosis,176,DOID:10316,457,1381
C0032273,Pneumoconiosis,3565,DOID:10316,8531,1381
C0032273,Pneumoconiosis,4194,DOID:10316,1303,1381
C0032273,Pneumoconiosis,5016,DOID:10316,2146,1381
C0032273,Pneumoconiosis,545,DOID:10316,14422,1381
C0032273,Pneumoconiosis,5803,DOID:10316,2935,1381
C0032273,Pneumoconiosis,64072,DOID:10316,15177,1381
C0032273,Pneumoconiosis,64699,DOID:10316,16262,1381
C0032273,Pneumoconiosis,64711,DOID:10316,37,1381
C0032273,Pneumoconiosis,759,DOID:10316,15820,1381
C0032273,Pneumoconiosis,761,DOID:10316,7904,1381
C0032273,Pneumoconiosis,8290,DOID:10316,6276,1381
C0032273,Pneumoconiosis,9466,DOID:10316,14133,1381
C0007222,Cardiovascular Diseases,10050,DOID:1287,10670,2289
C0007222,Cardiovascular Diseases,10452,DOID:1287,3515,2289
C0007222,Cardiovascular Diseases,1071,DOID:1287,18155,2289
C0007222,Cardiovascular Diseases,11141,DOID:1287,8986,2289
C0007222,Cardiovascular Diseases,1401,DOID:1287,3627,2289
C0007222,Cardiovascular Diseases,1471,DOID:1287,11901,2289
C0007222,Cardiovascular Diseases,153,DOID:1287,1110,2289
C0007222,Cardiovascular Diseases,1557,DOID:1287,10308,2289
C0007222,Cardiovascular Diseases,1636,DOID:1287,13743,2289
C0007222,Cardiovascular Diseases,183,DOID:1287,12090,2289
C0007222,Cardiovascular Diseases,1906,DOID:1287,16054,2289
C0007222,Cardiovascular Diseases,1952,DOID:1287,6162,2289
C0007222,Cardiovascular Diseases,213,DOID:1287,2077,2289
C0007222,Cardiovascular Diseases,23621,DOID:1287,13851,2289
C0007222,Cardiovascular Diseases,257160,DOID:1287,12343,2289
C0007222,Cardiovascular Diseases,2646,DOID:1287,16820,2289
C0007222,Cardiovascular Diseases,2688,DOID:1287,177,2289
C0007222,Cardiovascular Diseases,2876,DOID:1287,14364,2289
C0007222,Cardiovascular Diseases,3077,DOID:1287,7910,2289
C0007222,Cardiovascular Diseases,3240,DOID:1287,6171,2289
C0007222,Cardiovascular Diseases,338,DOID:1287,3675,2289
C0007222,Cardiovascular Diseases,3383,DOID:1287,3617,2289
C0007222,Cardiovascular Diseases,341,DOID:1287,1381,2289
C0007222,Cardiovascular Diseases,345,DOID:1287,13895,2289
C0007222,Cardiovascular Diseases,348,DOID:1287,13902,2289
C0007222,Cardiovascular Diseases,3949,DOID:1287,12278,2289
C0007222,Cardiovascular Diseases,4018,DOID:1287,13572,2289
C0007222,Cardiovascular Diseases,4023,DOID:1287,4716,2289
C0007222,Cardiovascular Diseases,4353,DOID:1287,5962,2289
C0007222,Cardiovascular Diseases,4524,DOID:1287,14593,2289
C0007222,Cardiovascular Diseases,4846,DOID:1287,3209,2289
C0007222,Cardiovascular Diseases,4852,DOID:1287,12759,2289
C0007222,Cardiovascular Diseases,4879,DOID:1287,13387,2289
C0007222,Cardiovascular Diseases,50805,DOID:1287,3335,2289
C0007222,Cardiovascular Diseases,5444,DOID:1287,14393,2289
C0007222,Cardiovascular Diseases,5445,DOID:1287,14392,2289
C0007222,Cardiovascular Diseases,56955,DOID:1287,3836,2289
C0007222,Cardiovascular Diseases,5743,DOID:1287,7319,2289
C0007222,Cardiovascular Diseases,590,DOID:1287,3593,2289
C0007222,Cardiovascular Diseases,6272,DOID:1287,2485,2289
C0007222,Cardiovascular Diseases,6347,DOID:1287,14871,2289
C0007222,Cardiovascular Diseases,6401,DOID:1287,11002,2289
C0007222,Cardiovascular Diseases,6558,DOID:1287,4350,2289
C0007222,Cardiovascular Diseases,6876,DOID:1287,16654,2289
C0007222,Cardiovascular Diseases,7139,DOID:1287,13107,2289
C0007222,Cardiovascular Diseases,7412,DOID:1287,16966,2289
C0007222,Cardiovascular Diseases,7450,DOID:1287,292,2289
C0007222,Cardiovascular Diseases,8638,DOID:1287,14702,2289
C0007222,Cardiovascular Diseases,875,DOID:1287,2760,2289
C0007222,Cardiovascular Diseases,9159,DOID:1287,14517,2289
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",100048912,DOID:9352,19068,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",100526783,DOID:9352,4544,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10125,DOID:9352,4191,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10198,DOID:9352,10581,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10239,DOID:9352,15259,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10296,DOID:9352,16853,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1036,DOID:9352,6577,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10363,DOID:9352,10194,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10644,DOID:9352,17536,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10891,DOID:9352,9386,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",111,DOID:9352,17472,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",11124,DOID:9352,10916,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",11132,DOID:9352,1266,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",114876,DOID:9352,5318,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",116985,DOID:9352,3427,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1374,DOID:9352,14161,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",145741,DOID:9352,13047,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1535,DOID:9352,12439,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1544,DOID:9352,601,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1607,DOID:9352,5548,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",162515,DOID:9352,18324,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",169026,DOID:9352,247,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",169792,DOID:9352,1554,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1889,DOID:9352,18107,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1906,DOID:9352,16054,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1909,DOID:9352,5639,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1910,DOID:9352,7473,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1956,DOID:9352,6158,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",201232,DOID:9352,2138,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",208,DOID:9352,11068,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",221895,DOID:9352,15521,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",23411,DOID:9352,3059,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2557,DOID:9352,2128,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",26086,DOID:9352,2132,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",26276,DOID:9352,3677,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2641,DOID:9352,16816,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2642,DOID:9352,16817,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2645,DOID:9352,16819,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2646,DOID:9352,16820,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2784,DOID:9352,4494,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2820,DOID:9352,3609,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",284217,DOID:9352,16308,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",286,DOID:9352,13621,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2869,DOID:9352,10679,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2876,DOID:9352,14364,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2888,DOID:9352,9782,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2944,DOID:9352,7236,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3039,DOID:9352,10307,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3087,DOID:9352,14302,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3098,DOID:9352,8312,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3159,DOID:9352,14046,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3162,DOID:9352,17355,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3172,DOID:9352,9262,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3240,DOID:9352,6171,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3263,DOID:9352,3660,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3375,DOID:9352,8385,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3383,DOID:9352,3617,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3397,DOID:9352,13162,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",355,DOID:9352,4390,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3569,DOID:9352,8535,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3630,DOID:9352,12977,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3643,DOID:9352,2118,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3651,DOID:9352,11111,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3667,DOID:9352,2764,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3767,DOID:9352,17449,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3784,DOID:9352,14907,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",388125,DOID:9352,10334,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3952,DOID:9352,3344,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3953,DOID:9352,3343,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3990,DOID:9352,4739,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4143,DOID:9352,7018,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4544,DOID:9352,16269,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",467,DOID:9352,13493,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4760,DOID:9352,1689,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4790,DOID:9352,11342,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4825,DOID:9352,12053,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4843,DOID:9352,3214,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4846,DOID:9352,3209,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4853,DOID:9352,12758,6617
C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",488,DOID:9352,11624,6617
