DOID 1,DOID 2,Disease 1,Disease 2
DOID:7174,DOID:5525,5816,5070
DOID:7175,DOID:5525,5817,5070
DOID:7177,DOID:0050688,5818,335
DOID:7179,DOID:3829,5819,4122
DOID:718,DOID:0060050,5820,689
DOID:7181,DOID:3165,5821,3746
DOID:7187,DOID:7166,5822,5812
DOID:7188,DOID:0060005,5823,646
DOID:7191,DOID:3269,5824,3812
DOID:7192,DOID:4455,5825,4463
DOID:7198,DOID:1357,5826,2529
DOID:720,DOID:2355,5827,3344
DOID:7202,DOID:5563,5828,5097
DOID:7206,DOID:1909,5829,3139
DOID:7207,DOID:6658,5830,5613
DOID:7210,DOID:3565,5831,3977
DOID:7211,DOID:3565,5832,3977
DOID:7212,DOID:3565,5833,3977
DOID:7213,DOID:3565,5834,3977
DOID:7214,DOID:3275,5835,3815
DOID:7221,DOID:3500,5836,3947
DOID:7222,DOID:3500,5837,3947
DOID:7223,DOID:1618,5838,3008
DOID:7224,DOID:5612,5839,5133
DOID:7230,DOID:6354,5840,5494
DOID:7231,DOID:6052,5841,5370
DOID:7232,DOID:4439,5842,4452
DOID:7233,DOID:5349,5843,4962
DOID:7234,DOID:4073,5844,4253
DOID:7235,DOID:3918,5845,4163
DOID:7236,DOID:7234,5846,5844
DOID:7237,DOID:7234,5847,5844
DOID:724,DOID:365,5848,4023
DOID:7241,DOID:7242,5849,5850
DOID:7242,DOID:0060095,5850,729
DOID:7244,DOID:5958,5851,5331
DOID:7246,DOID:2526,5852,3413
DOID:7263,DOID:6025,5853,5358
DOID:7266,DOID:1963,5854,3166
DOID:7267,DOID:3910,5855,4160
DOID:7269,DOID:5842,5856,5278
DOID:727,DOID:229,5857,3316
DOID:728,DOID:11343,5858,1783
DOID:7280,DOID:5337,5859,4952
DOID:7281,DOID:4422,5860,4440
DOID:7284,DOID:14059,5861,2699
DOID:7289,DOID:2870,5862,3593
DOID:7293,DOID:2870,5863,3593
DOID:7297,DOID:3357,5864,3870
DOID:730,DOID:731,5865,5868
DOID:7302,DOID:5344,5866,4959
DOID:7305,DOID:3069,5867,3685
DOID:731,DOID:0060085,5868,720
DOID:7312,DOID:5998,5869,5343
DOID:7315,DOID:4007,5870,4205
DOID:7319,DOID:870,5871,6414
DOID:732,DOID:18,5872,3099
DOID:7320,DOID:5474,5873,5031
DOID:7326,DOID:7327,5874,5875
DOID:7327,DOID:9598,5875,6710
DOID:7328,DOID:6994,5876,5740
DOID:7332,DOID:404,5877,4228
DOID:7333,DOID:0050623,5878,273
DOID:7334,DOID:3116,5879,3714
DOID:734,DOID:3996,5880,4197
DOID:7340,DOID:6084,5881,5380
DOID:7347,DOID:1100,5882,1643
DOID:7350,DOID:533,5883,4948
DOID:7356,DOID:1993,5884,3179
DOID:736,DOID:734,5885,5880
DOID:7360,DOID:5344,5886,4959
DOID:7363,DOID:2101,5887,3236
DOID:7365,DOID:37,5888,4055
DOID:7371,DOID:4007,5889,4205
DOID:7378,DOID:53,5890,4933
DOID:7379,DOID:5719,5891,5205
DOID:738,DOID:734,5892,5880
DOID:7380,DOID:3178,5893,3752
DOID:7381,DOID:7474,5894,5929
DOID:7388,DOID:175,5895,3068
DOID:7389,DOID:175,5896,3068
DOID:7390,DOID:175,5897,3068
DOID:7398,DOID:368,5898,4041
DOID:74,DOID:2914,5899,3610
DOID:7400,DOID:0050737,5900,382
DOID:7401,DOID:219,5901,3275
DOID:7402,DOID:4148,5902,4284
DOID:7408,DOID:2101,5903,3236
DOID:7409,DOID:2101,5904,3236
DOID:7411,DOID:5480,5905,5037
DOID:7426,DOID:7427,5906,5907
DOID:7427,DOID:0050338,5907,108
DOID:7428,DOID:1660,5908,3029
DOID:7429,DOID:2127,5909,3244
DOID:743,DOID:0060220,5910,849
DOID:7430,DOID:6052,5911,5370
DOID:7435,DOID:5344,5912,4959
DOID:7436,DOID:2870,5913,3593
DOID:7437,DOID:9460,5914,6656
DOID:7438,DOID:3605,5915,3994
DOID:7439,DOID:5100,5916,4812
DOID:7441,DOID:5221,5917,4882
DOID:7442,DOID:6536,5918,5562
DOID:7444,DOID:2615,5919,3459
DOID:745,DOID:0060087,5920,722
DOID:7455,DOID:2277,5921,3311
DOID:7457,DOID:883,5922,6444
DOID:7459,DOID:5514,5923,5059
DOID:746,DOID:2645,5924,3473
DOID:7460,DOID:5514,5925,5059
DOID:7461,DOID:5514,5926,5059
DOID:7463,DOID:3250,5927,3796
DOID:7465,DOID:2916,5928,3611
DOID:7474,DOID:5158,5929,4848
DOID:7475,DOID:5295,5930,4929
DOID:7479,DOID:10021,5931,1269
DOID:7480,DOID:4556,5932,4522
DOID:7482,DOID:3565,5933,3977
DOID:7483,DOID:3744,5934,4083
DOID:7488,DOID:738,5935,5892
DOID:7489,DOID:3342,5936,3860
DOID:749,DOID:750,5937,5942
DOID:7491,DOID:7492,5938,5939
DOID:7492,DOID:6193,5939,5420
DOID:7497,DOID:0060108,5940,740
DOID:75,DOID:2914,5941,3610
DOID:750,DOID:77,5942,6036
DOID:7501,DOID:4706,5943,4599
DOID:7502,DOID:1659,5944,3027
DOID:7503,DOID:5438,5945,5017
DOID:7505,DOID:4610,5946,4541
DOID:7506,DOID:10154,5947,1319
DOID:7511,DOID:1634,5948,3017
DOID:7512,DOID:2615,5949,3459
DOID:7514,DOID:5727,5950,5211
DOID:7515,DOID:1140,5951,1804
DOID:7516,DOID:6052,5952,5370
DOID:7518,DOID:229,5953,3316
DOID:7519,DOID:2893,5954,3606
DOID:752,DOID:750,5955,5942
DOID:7520,DOID:7521,5956,5957
DOID:7521,DOID:3004,5957,3657
DOID:7522,DOID:4794,5958,4646
DOID:7527,DOID:7528,5959,5960
DOID:7528,DOID:1002,5960,1267
DOID:7531,DOID:3447,5961,3916
DOID:7532,DOID:0050624,5962,274
DOID:7533,DOID:3003,5963,3656
DOID:7537,DOID:4922,5964,4723
DOID:7538,DOID:1625,5965,3011
DOID:7539,DOID:1625,5966,3011
DOID:754,DOID:2149,5967,3257
DOID:7540,DOID:1625,5968,3011
DOID:7541,DOID:4680,5969,4579
DOID:7542,DOID:3376,5970,3882
DOID:7549,DOID:5876,5971,5301
DOID:7551,DOID:0050338,5972,108
DOID:7553,DOID:6477,5973,5532
DOID:7558,DOID:683,5974,5675
DOID:7559,DOID:683,5975,5675
DOID:7565,DOID:1294,5976,2311
DOID:7566,DOID:4921,5977,4722
DOID:7567,DOID:1294,5978,2311
DOID:7571,DOID:263,5979,3464
DOID:7574,DOID:7575,5980,5981
DOID:7575,DOID:1795,5981,3095
DOID:7577,DOID:4074,5982,4254
DOID:7578,DOID:3459,5983,3926
DOID:758,DOID:0050545,5984,205
DOID:7583,DOID:7031,5985,5757
DOID:7584,DOID:7585,5986,5987
DOID:7585,DOID:7764,5987,6060
DOID:7586,DOID:7587,5988,5989
DOID:7587,DOID:7763,5989,6059
DOID:7591,DOID:5550,5990,5089
DOID:7596,DOID:3905,5991,4155
DOID:7598,DOID:3744,5992,4083
DOID:7599,DOID:3284,5993,3823
DOID:76,DOID:77,5994,6036
DOID:7600,DOID:6477,5995,5532
DOID:7602,DOID:3378,5996,3884
DOID:7603,DOID:3378,5997,3884
DOID:7607,DOID:7608,5998,5999
DOID:7608,DOID:0060089,5999,724
DOID:7609,DOID:7608,6000,5999
DOID:7610,DOID:7608,6001,5999
DOID:7611,DOID:7608,6002,5999
DOID:7612,DOID:7602,6003,5996
DOID:7613,DOID:7614,6004,6005
DOID:7614,DOID:3565,6005,3977
DOID:7615,DOID:1115,6006,1691
DOID:7631,DOID:4794,6007,4646
DOID:7632,DOID:3856,6008,4132
DOID:7633,DOID:5679,6009,5173
DOID:7634,DOID:3565,6010,3977
DOID:7635,DOID:3565,6011,3977
DOID:7639,DOID:5274,6012,4913
DOID:7642,DOID:4928,6013,4727
DOID:7643,DOID:3151,6014,3740
DOID:7646,DOID:1140,6015,1804
DOID:7650,DOID:6179,6016,5417
DOID:7651,DOID:6179,6017,5417
DOID:7656,DOID:3076,6018,3690
DOID:7664,DOID:2870,6019,3593
DOID:7665,DOID:5550,6020,5089
DOID:767,DOID:423,6021,4326
DOID:7675,DOID:4757,6022,4622
DOID:7676,DOID:4757,6023,4622
DOID:7678,DOID:6947,6024,5723
DOID:7679,DOID:6947,6025,5723
DOID:768,DOID:771,6026,6039
DOID:7684,DOID:1357,6027,2529
DOID:7685,DOID:7574,6028,5980
DOID:7689,DOID:6086,6029,5382
DOID:769,DOID:2621,6030,3462
DOID:7693,DOID:3627,6031,4010
DOID:7694,DOID:5958,6032,5331
DOID:7696,DOID:1324,6033,2412
DOID:7697,DOID:1799,6034,3098
DOID:7698,DOID:1799,6035,3098
DOID:77,DOID:7,6036,5744
DOID:7707,DOID:1996,6037,3181
DOID:7708,DOID:4284,6038,4359
DOID:771,DOID:4645,6039,4557
DOID:7713,DOID:3643,6040,4019
DOID:7716,DOID:3498,6041,3944
DOID:7717,DOID:3498,6042,3944
DOID:7718,DOID:3498,6043,3944
DOID:7725,DOID:0050705,6044,352
DOID:7729,DOID:4073,6045,4253
DOID:7731,DOID:264,6046,3469
DOID:7732,DOID:5940,6047,5327
DOID:7733,DOID:4928,6048,4727
DOID:7735,DOID:3918,6049,4163
DOID:7736,DOID:2462,6050,3385
DOID:774,DOID:4645,6051,4557
DOID:7747,DOID:4656,6052,4563
DOID:775,DOID:6903,6053,5706
DOID:7750,DOID:7497,6054,5940
DOID:7752,DOID:5468,6055,5029
DOID:7756,DOID:7757,6056,6057
DOID:7757,DOID:1240,6057,2162
DOID:7762,DOID:3116,6058,3714
DOID:7763,DOID:13476,6059,2494
DOID:7764,DOID:11472,6060,1824
DOID:7765,DOID:7736,6061,6050
DOID:778,DOID:2468,6062,3386
DOID:7787,DOID:3017,6063,3666
DOID:7788,DOID:5503,6064,5049
DOID:780,DOID:345,6065,3919
DOID:7806,DOID:3185,6066,3758
DOID:7807,DOID:7808,6067,6068
DOID:7808,DOID:6039,6068,5364
DOID:7817,DOID:5076,6069,4803
DOID:7818,DOID:4437,6070,4450
DOID:7819,DOID:4437,6071,4450
DOID:782,DOID:557,6072,5104
DOID:7820,DOID:4437,6073,4450
DOID:7824,DOID:1140,6074,1804
DOID:7825,DOID:5221,6075,4882
DOID:7826,DOID:5058,6076,4796
DOID:7827,DOID:184,6077,3115
DOID:783,DOID:784,6078,6080
DOID:7839,DOID:3003,6079,3656
DOID:784,DOID:1074,6080,1531
DOID:7840,DOID:7698,6081,6035
DOID:7841,DOID:4794,6082,4646
DOID:7843,DOID:3459,6083,3926
DOID:7848,DOID:5621,6084,5137
DOID:7849,DOID:5621,6085,5137
DOID:7851,DOID:7575,6086,5981
DOID:786,DOID:974,6087,6761
DOID:7867,DOID:4438,6088,4451
DOID:7868,DOID:1358,6089,2534
DOID:7875,DOID:4330,6090,4393
DOID:7878,DOID:4994,6091,4767
DOID:7880,DOID:1100,6092,1643
DOID:7891,DOID:5842,6093,5278
DOID:7894,DOID:4110,6094,4266
DOID:790,DOID:5614,6095,5134
DOID:7902,DOID:4549,6096,4515
DOID:7903,DOID:4549,6097,4515
DOID:7907,DOID:5076,6098,4803
DOID:7910,DOID:1357,6099,2529
DOID:7912,DOID:5076,6100,4803
DOID:7915,DOID:1140,6101,1804
DOID:7921,DOID:7922,6102,6103
DOID:7922,DOID:955,6103,6693
DOID:7926,DOID:3282,6104,3821
DOID:7927,DOID:3279,6105,3818
DOID:7928,DOID:5556,6106,5092
DOID:7930,DOID:5344,6107,4959
DOID:7933,DOID:5599,6108,5124
DOID:7936,DOID:712,6109,5792
DOID:7941,DOID:4914,6110,4714
DOID:7945,DOID:5349,6111,4962
DOID:7949,DOID:5193,6112,4868
DOID:7951,DOID:5193,6113,4868
DOID:7953,DOID:6629,6114,5602
DOID:7958,DOID:5518,6115,5063
DOID:7959,DOID:10021,6116,1269
DOID:7960,DOID:4921,6117,4722
DOID:7961,DOID:3744,6118,4083
DOID:7962,DOID:1005,6119,1285
DOID:7967,DOID:6477,6120,5532
DOID:7968,DOID:6477,6121,5532
DOID:7969,DOID:6477,6122,5532
DOID:7971,DOID:6477,6123,5532
DOID:7972,DOID:6477,6124,5532
DOID:7983,DOID:1612,6125,3005
DOID:7984,DOID:1626,6126,3012
DOID:7986,DOID:4436,6127,4449
DOID:799,DOID:866,6128,6395
DOID:7994,DOID:502,6129,4776
DOID:7996,DOID:2436,6130,3372
DOID:7997,DOID:50,6131,4771
DOID:7998,DOID:50,6132,4771
DOID:8000,DOID:6114,6133,5395
DOID:8002,DOID:2598,6134,3449
DOID:8003,DOID:5386,6135,4983
DOID:8006,DOID:3165,6136,3746
DOID:8007,DOID:1324,6137,2412
DOID:8009,DOID:5518,6138,5063
DOID:801,DOID:381,6139,4111
DOID:8012,DOID:0060091,6140,726
DOID:8013,DOID:5518,6141,5063
DOID:8020,DOID:5238,6142,4891
DOID:8022,DOID:270,6143,3502
DOID:8023,DOID:5697,6144,5186
DOID:8025,DOID:6217,6145,5437
DOID:8029,DOID:3459,6146,3926
DOID:8030,DOID:3565,6147,3977
DOID:8031,DOID:5032,6148,4781
DOID:8036,DOID:5681,6149,5175
DOID:8042,DOID:5556,6150,5092
DOID:8043,DOID:2647,6151,3474
DOID:8050,DOID:5306,6152,4939
DOID:8051,DOID:5306,6153,4939
DOID:8057,DOID:4436,6154,4449
DOID:8058,DOID:3643,6155,4019
DOID:8060,DOID:1361,6156,2543
DOID:8068,DOID:7521,6157,5957
DOID:807,DOID:5976,6158,5335
DOID:8072,DOID:4928,6159,4727
DOID:8078,DOID:4438,6160,4451
DOID:8081,DOID:5344,6161,4959
DOID:8082,DOID:4773,6162,4631
DOID:8083,DOID:4773,6163,4631
DOID:809,DOID:302,6164,3667
DOID:8093,DOID:1358,6165,2534
DOID:8096,DOID:3711,6166,4067
DOID:8097,DOID:3711,6167,4067
DOID:8102,DOID:6204,6168,5430
DOID:8104,DOID:5402,6169,4997
DOID:8105,DOID:5384,6170,4981
DOID:8106,DOID:4971,6171,4754
DOID:8108,DOID:732,6172,5872
DOID:8109,DOID:730,6173,5865
DOID:811,DOID:37,6174,4055
DOID:8110,DOID:3502,6175,3949
DOID:8117,DOID:331,6176,3835
DOID:8118,DOID:5566,6177,5100
DOID:8119,DOID:3692,6178,4049
DOID:8122,DOID:3151,6179,3740
DOID:8125,DOID:0080008,6180,1169
DOID:813,DOID:848,6181,6310
DOID:8130,DOID:3610,6182,4000
DOID:8133,DOID:13476,6183,2494
DOID:8135,DOID:3121,6184,3720
DOID:8137,DOID:3284,6185,3823
DOID:8138,DOID:3284,6186,3823
DOID:8140,DOID:3953,6187,4180
DOID:8144,DOID:6354,6188,5494
DOID:8149,DOID:6053,6189,5371
DOID:8150,DOID:7574,6190,5980
DOID:8151,DOID:11239,6191,1736
DOID:8153,DOID:0060094,6192,728
DOID:8158,DOID:626,6193,5456
DOID:8161,DOID:3963,6194,4184
DOID:8162,DOID:6204,6195,5430
DOID:8167,DOID:3121,6196,3720
DOID:817,DOID:820,6197,6209
DOID:8170,DOID:6873,6198,5698
DOID:8177,DOID:4995,6199,4768
DOID:8178,DOID:4995,6200,4768
DOID:8179,DOID:4995,6201,4768
DOID:8186,DOID:1963,6202,3166
DOID:8187,DOID:8188,6203,6204
DOID:8188,DOID:9460,6204,6656
DOID:819,DOID:65,6205,5546
DOID:8193,DOID:5344,6206,4959
DOID:8195,DOID:5344,6207,4959
DOID:82,DOID:83,6208,6241
DOID:820,DOID:3978,6209,4191
DOID:8200,DOID:4166,6210,4295
DOID:8203,DOID:1140,6211,1804
DOID:8207,DOID:7696,6212,6033
DOID:8208,DOID:8007,6213,6137
DOID:8211,DOID:5478,6214,5035
DOID:8216,DOID:3565,6215,3977
DOID:8221,DOID:6517,6216,5554
DOID:8223,DOID:736,6217,5885
DOID:8224,DOID:1626,6218,3012
DOID:8225,DOID:1626,6219,3012
DOID:8227,DOID:1626,6220,3012
DOID:823,DOID:824,6221,6225
DOID:8230,DOID:5468,6222,5029
DOID:8233,DOID:5690,6223,5179
DOID:8239,DOID:6517,6224,5554
DOID:824,DOID:3388,6225,3890
DOID:8243,DOID:4955,6226,4743
DOID:8251,DOID:3250,6227,3796
DOID:8252,DOID:4483,6228,4477
DOID:8255,DOID:6873,6229,5698
DOID:8256,DOID:366,6230,4028
DOID:8259,DOID:736,6231,5885
DOID:827,DOID:2149,6232,3257
DOID:8272,DOID:738,6233,5892
DOID:8274,DOID:469,6234,4587
DOID:8275,DOID:5680,6235,5174
DOID:8282,DOID:6193,6236,5420
DOID:8283,DOID:77,6237,6036
DOID:8288,DOID:3151,6238,3740
DOID:8292,DOID:6204,6239,5430
DOID:8295,DOID:7894,6240,6094
DOID:83,DOID:110,6241,1642
DOID:8302,DOID:9460,6242,6656
DOID:8303,DOID:3350,6243,3864
DOID:8304,DOID:10619,6244,1499
DOID:8305,DOID:3350,6245,3864
DOID:8307,DOID:3702,6246,4058
DOID:8310,DOID:5998,6247,5343
DOID:833,DOID:0060116,6248,747
DOID:8331,DOID:469,6249,4587
DOID:8335,DOID:5998,6250,5343
DOID:8336,DOID:5550,6251,5089
DOID:8337,DOID:1518,6252,2960
DOID:8338,DOID:3701,6253,4057
DOID:8339,DOID:3701,6254,4057
DOID:8340,DOID:3701,6255,4057
DOID:8352,DOID:175,6256,3068
DOID:8353,DOID:5940,6257,5327
DOID:8354,DOID:626,6258,5456
DOID:8358,DOID:5842,6259,5278
DOID:8361,DOID:5636,6260,5150
DOID:8362,DOID:5344,6261,4959
DOID:8368,DOID:4210,6262,4319
DOID:8369,DOID:5940,6263,5327
DOID:8389,DOID:4693,6264,4591
DOID:8392,DOID:5344,6265,4959
DOID:8394,DOID:5331,6266,4950
DOID:8398,DOID:848,6267,6310
DOID:8399,DOID:7894,6268,6094
DOID:84,DOID:0080008,6269,1169
DOID:840,DOID:841,6270,6274
DOID:8400,DOID:6199,6271,5425
DOID:8408,DOID:7475,6272,5930
DOID:8409,DOID:3744,6273,4083
DOID:841,DOID:3082,6274,3695
DOID:8410,DOID:8411,6275,6276
DOID:8411,DOID:3116,6276,3714
DOID:8415,DOID:4931,6277,4730
DOID:8418,DOID:3520,6278,3957
DOID:8419,DOID:6204,6279,5430
DOID:8420,DOID:5940,6280,5327
DOID:8426,DOID:5375,6281,4974
DOID:8427,DOID:4645,6282,4557
DOID:8428,DOID:8791,6283,6437
DOID:8431,DOID:8432,6284,6285
DOID:8432,DOID:4961,6285,4748
DOID:8433,DOID:50,6286,4771
DOID:8437,DOID:5295,6287,4929
DOID:8438,DOID:8439,6288,6289
DOID:8439,DOID:5295,6289,4929
DOID:8440,DOID:8437,6290,6287
DOID:8442,DOID:8437,6291,6287
DOID:8443,DOID:3690,6292,4047
DOID:8445,DOID:8437,6293,6287
DOID:8446,DOID:8437,6294,6287
DOID:8448,DOID:8437,6295,6287
DOID:845,DOID:3312,6296,3837
DOID:8454,DOID:5113,6297,4817
DOID:8455,DOID:5113,6298,4817
DOID:8456,DOID:5113,6299,4817
DOID:8457,DOID:5113,6300,4817
DOID:8461,DOID:225,6301,3303
DOID:8463,DOID:4677,6302,4575
DOID:8464,DOID:8465,6303,6304
DOID:8465,DOID:8466,6304,6305
DOID:8466,DOID:5679,6305,5173
DOID:8469,DOID:934,6306,6612
DOID:8472,DOID:419,6307,4305
DOID:8476,DOID:5295,6308,4929
DOID:8478,DOID:0050339,6309,109
DOID:848,DOID:3342,6310,3860
DOID:8481,DOID:820,6311,6209
DOID:8482,DOID:8483,6312,6313
DOID:8483,DOID:1729,6313,3058
DOID:8484,DOID:2473,6314,3387
DOID:8488,DOID:780,6315,6065
DOID:849,DOID:850,6316,6319
DOID:8498,DOID:8499,6317,6318
DOID:8499,DOID:5679,6318,5173
DOID:850,DOID:0050161,6319,58
DOID:8500,DOID:8501,6320,6321
DOID:8501,DOID:5614,6321,5134
DOID:8502,DOID:2723,6322,3518
DOID:8503,DOID:8504,6323,6324
DOID:8504,DOID:4223,6324,4323
DOID:8505,DOID:8502,6325,6322
DOID:8506,DOID:0060039,6326,678
DOID:8507,DOID:8505,6327,6325
DOID:8508,DOID:8502,6328,6322
DOID:851,DOID:229,6329,3316
DOID:8512,DOID:9477,6330,6665
DOID:8514,DOID:8515,6331,6332
DOID:8515,DOID:6000,6332,5346
DOID:8516,DOID:8514,6333,6331
DOID:8517,DOID:8514,6334,6331
DOID:8519,DOID:302,6335,3667
DOID:8527,DOID:8692,6336,6412
DOID:8529,DOID:8549,6337,6348
DOID:853,DOID:854,6338,6343
DOID:8533,DOID:0060119,6339,750
DOID:8534,DOID:77,6340,6036
DOID:8536,DOID:934,6341,6612
DOID:8538,DOID:0060073,6342,708
DOID:854,DOID:65,6343,5546
DOID:8541,DOID:0060061,6344,698
DOID:8543,DOID:8567,6345,6356
DOID:8544,DOID:225,6346,3303
DOID:8545,DOID:630,6347,5474
DOID:8549,DOID:37,6348,4055
DOID:8552,DOID:8692,6349,6412
DOID:8553,DOID:4223,6350,4323
DOID:8556,DOID:8557,6351,6352
DOID:8557,DOID:0060119,6352,750
DOID:856,DOID:857,6353,6358
DOID:8564,DOID:8618,6354,6373
DOID:8566,DOID:934,6355,6612
DOID:8567,DOID:0060058,6356,696
DOID:8568,DOID:934,6357,6612
DOID:857,DOID:9252,6358,6569
DOID:8573,DOID:8574,6359,6360
DOID:8574,DOID:37,6360,4055
DOID:8577,DOID:0060180,6361,809
DOID:8578,DOID:8618,6362,6373
DOID:8580,DOID:3405,6363,3896
DOID:8584,DOID:706,6364,5774
DOID:859,DOID:857,6365,6358
DOID:8590,DOID:5295,6366,4929
DOID:8593,DOID:8527,6367,6336
DOID:8596,DOID:974,6368,6761
DOID:8601,DOID:8602,6369,6370
DOID:8602,DOID:8618,6370,6373
DOID:8607,DOID:8566,6371,6355
DOID:8616,DOID:1529,6372,2968
DOID:8618,DOID:3119,6373,3717
DOID:8619,DOID:535,6374,4963
DOID:862,DOID:863,6375,6378
DOID:8622,DOID:934,6376,6612
DOID:8628,DOID:8567,6377,6356
DOID:863,DOID:7,6378,5744
DOID:8630,DOID:8564,6379,6354
DOID:8632,DOID:201,6380,3189
DOID:8633,DOID:5295,6381,4929
DOID:8634,DOID:8719,6382,6419
DOID:8635,DOID:8578,6383,6362
DOID:864,DOID:866,6384,6395
DOID:8642,DOID:8567,6385,6356
DOID:8643,DOID:5295,6386,4929
DOID:8644,DOID:750,6387,5942
DOID:8645,DOID:8646,6388,6389
DOID:8646,DOID:2468,6389,3386
DOID:8649,DOID:8618,6390,6373
DOID:865,DOID:178,6391,3084
DOID:8651,DOID:8567,6392,6356
DOID:8654,DOID:8567,6393,6356
DOID:8659,DOID:934,6394,6612
DOID:866,DOID:178,6395,3084
DOID:8660,DOID:8533,6396,6339
DOID:8661,DOID:8719,6397,6419
DOID:8663,DOID:8533,6398,6339
DOID:867,DOID:869,6399,6410
DOID:8670,DOID:0060038,6400,677
DOID:8672,DOID:0050486,6401,171
DOID:8675,DOID:0060073,6402,708
DOID:8677,DOID:77,6403,6036
DOID:8680,DOID:4029,6404,4219
DOID:8681,DOID:2537,6405,3420
DOID:8683,DOID:2531,6406,3417
DOID:8687,DOID:8719,6407,6419
DOID:8688,DOID:8557,6408,6352
DOID:8689,DOID:8670,6409,6400
DOID:869,DOID:161,6410,3004
DOID:8691,DOID:0060061,6411,698
DOID:8692,DOID:1240,6412,2162
DOID:8696,DOID:8527,6413,6336
DOID:870,DOID:863,6414,6378
DOID:8702,DOID:8618,6415,6373
DOID:8704,DOID:8566,6416,6355
DOID:8712,DOID:0050736,6417,381
DOID:8717,DOID:8549,6418,6348
DOID:8719,DOID:0060071,6419,706
DOID:8725,DOID:1307,6420,2347
DOID:8729,DOID:934,6421,6612
DOID:873,DOID:0050152,6422,50
DOID:8731,DOID:175,6423,3068
DOID:8736,DOID:934,6424,6612
DOID:8738,DOID:1529,6425,2968
DOID:874,DOID:552,6426,5065
DOID:8741,DOID:2723,6427,3518
DOID:8743,DOID:8672,6428,6401
DOID:8747,DOID:8692,6429,6412
DOID:8757,DOID:4029,6430,4219
DOID:876,DOID:633,6431,5483
DOID:8761,DOID:1240,6432,2162
DOID:8771,DOID:934,6433,6612
DOID:8778,DOID:0050589,6434,242
DOID:8781,DOID:934,6435,6612
DOID:8787,DOID:8886,6436,6461
DOID:8791,DOID:8719,6437,6419
DOID:8792,DOID:8719,6438,6419
DOID:8800,DOID:8719,6439,6419
DOID:8802,DOID:8719,6440,6419
DOID:8805,DOID:3393,6441,3894
DOID:882,DOID:883,6442,6444
DOID:8826,DOID:8719,6443,6419
DOID:883,DOID:1398,6444,2675
DOID:8838,DOID:8567,6445,6356
DOID:884,DOID:883,6446,6444
DOID:8849,DOID:8850,6447,6449
DOID:885,DOID:883,6448,6444
DOID:8850,DOID:8618,6449,6373
DOID:8857,DOID:417,6450,4296
DOID:8858,DOID:8557,6451,6352
DOID:8861,DOID:6420,6452,5512
DOID:8864,DOID:8527,6453,6336
DOID:8866,DOID:0060071,6454,706
DOID:8867,DOID:934,6455,6612
DOID:8869,DOID:331,6456,3835
DOID:8872,DOID:8719,6457,6419
DOID:888,DOID:883,6458,6444
DOID:8881,DOID:37,6459,4055
DOID:8883,DOID:8564,6460,6354
DOID:8886,DOID:5614,6461,5134
DOID:8892,DOID:8893,6462,6463
DOID:8893,DOID:37,6463,4055
DOID:890,DOID:699,6464,5737
DOID:891,DOID:0050706,6465,353
DOID:8912,DOID:0050133,6466,37
DOID:8913,DOID:0050134,6467,38
DOID:8920,DOID:121,6468,2031
DOID:8923,DOID:4159,6469,4291
DOID:8924,DOID:8925,6470,6471
DOID:8925,DOID:0060050,6471,689
DOID:8927,DOID:0060038,6472,677
DOID:8929,DOID:4029,6473,4219
DOID:893,DOID:896,6474,6485
DOID:8930,DOID:8618,6475,6373
DOID:8931,DOID:8925,6476,6471
DOID:8936,DOID:65,6477,5546
DOID:8937,DOID:8557,6478,6352
DOID:8941,DOID:8741,6479,6427
DOID:8943,DOID:0060441,6480,1070
DOID:8946,DOID:8947,6481,6482
DOID:8947,DOID:2462,6482,3385
DOID:8955,DOID:12449,6483,2172
DOID:8956,DOID:934,6484,6612
DOID:896,DOID:655,6485,5567
DOID:8969,DOID:8557,6486,6352
DOID:8970,DOID:934,6487,6612
DOID:898,DOID:0050736,6488,381
DOID:8986,DOID:535,6489,4963
DOID:899,DOID:4138,6490,4279
DOID:8991,DOID:8719,6491,6419
DOID:8997,DOID:8432,6492,6285
DOID:90,DOID:0080007,6493,1168
DOID:900,DOID:409,6494,4263
DOID:9007,DOID:225,6495,3303
DOID:9008,DOID:225,6496,3303
DOID:901,DOID:3571,6497,3978
DOID:9011,DOID:8719,6498,6419
DOID:9021,DOID:6050,6499,5369
DOID:9024,DOID:8719,6500,6419
DOID:903,DOID:3119,6501,3717
DOID:9036,DOID:8850,6502,6449
DOID:9042,DOID:345,6503,3919
DOID:9043,DOID:2253,6504,3305
DOID:905,DOID:906,6505,6507
DOID:9053,DOID:8719,6506,6419
DOID:906,DOID:655,6507,5567
DOID:9060,DOID:0050133,6508,37
DOID:9063,DOID:0050339,6509,109
DOID:9065,DOID:2789,6510,3561
DOID:907,DOID:916,6511,6540
DOID:9072,DOID:2825,6512,3573
DOID:9074,DOID:8857,6513,6450
DOID:9076,DOID:1894,6514,3132
DOID:9080,DOID:2345,6515,3335
DOID:9087,DOID:8719,6516,6419
DOID:9088,DOID:8893,6517,6463
DOID:9091,DOID:535,6518,4963
DOID:9095,DOID:8719,6519,6419
DOID:9097,DOID:37,6520,4055
DOID:9098,DOID:37,6521,4055
DOID:910,DOID:368,6522,4041
DOID:9108,DOID:8719,6523,6419
DOID:9111,DOID:9065,6524,6510
DOID:9113,DOID:0050338,6525,108
